payoff,network,strategy,barC,chi_bar,smax_bar,absorbed,absorb_state,t_absorb,n_steps_executed,cluster_samples_json,cluster_sizes_window_json,strategy_short
beta_5.00,Grid_10x10,ImitationStrategy,0.2192307692307692,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [3, 9, 3, 1, 2, 1, 7, 1, 10, 1, 1, 4, 2]}]",[],Imitate
beta_5.00,Grid_10x10,ImitationStrategy,0.13067961165048542,,,True,allD,103,103,"[{""t"": 1, ""sizes"": [12, 1, 43, 1, 1, 1]}, {""t"": 51, ""sizes"": [4, 1, 2, 2]}, {""t"": 101, ""sizes"": [1, 3]}]",[],Imitate
beta_5.00,ER_k4,ImitationStrategy,0.19692307692307692,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [39, 1, 1, 1, 1, 1, 1]}]",[],Imitate
beta_5.00,ER_k4,ImitationStrategy,0.019100000000000002,0.0,0.019100000000000002,False,,1000,1000,"[{""t"": 1, ""sizes"": [47, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [2]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [2]}, {""t"": 201, ""sizes"": [1]}, {""t"": 251, ""sizes"": [2]}, {""t"": 301, ""sizes"": [2]}, {""t"": 351, ""sizes"": [2]}, {""t"": 401, ""sizes"": [2]}, {""t"": 451, ""sizes"": [2]}, {""t"": 501, ""sizes"": [2]}, {""t"": 551, ""sizes"": [2]}, {""t"": 601, ""sizes"": [2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [2]}, {""t"": 751, ""sizes"": [1]}, {""t"": 801, ""sizes"": [2]}, {""t"": 851, ""sizes"": [2]}, {""t"": 901, ""sizes"": [2]}, {""t"": 951, ""sizes"": [2]}]","[2, 2, 2, 2, 2, 1, 2, 2, 2, 2]",Imitate
beta_5.00,ER_k4,ImitationStrategy,0.2292307692307693,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [39, 1, 1, 1, 1, 1, 1, 1]}]",[],Imitate
beta_5.00,ER_k4,ImitationStrategy,0.02244,0.4,0.015799999999999998,False,,1000,1000,"[{""t"": 1, ""sizes"": [37, 1, 2, 1, 1]}, {""t"": 51, ""sizes"": [2, 1]}, {""t"": 101, ""sizes"": [2, 1]}, {""t"": 151, ""sizes"": [2, 1]}, {""t"": 201, ""sizes"": [1, 1]}, {""t"": 251, ""sizes"": [1]}, {""t"": 301, ""sizes"": [1]}, {""t"": 351, ""sizes"": [2, 1]}, {""t"": 401, ""sizes"": [2, 1]}, {""t"": 451, ""sizes"": [2, 1]}, {""t"": 501, ""sizes"": [1, 1]}, {""t"": 551, ""sizes"": [1]}, {""t"": 601, ""sizes"": [1]}, {""t"": 651, ""sizes"": [2, 1]}, {""t"": 701, ""sizes"": [2, 1]}, {""t"": 751, ""sizes"": [2, 1]}, {""t"": 801, ""sizes"": [1, 1]}, {""t"": 851, ""sizes"": [1]}, {""t"": 901, ""sizes"": [1]}, {""t"": 951, ""sizes"": [2, 1]}]","[1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1]",Imitate
beta_5.00,ER_k4,ImitationStrategy,0.05176000000000001,0.9,0.01946,False,,1000,1000,"[{""t"": 1, ""sizes"": [46, 1, 2, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 2, 2, 1]}, {""t"": 101, ""sizes"": [1, 2]}, {""t"": 151, ""sizes"": [1, 2, 2, 1]}, {""t"": 201, ""sizes"": [1, 2, 2]}, {""t"": 251, ""sizes"": [2, 1, 1]}, {""t"": 301, ""sizes"": [1, 2, 2]}, {""t"": 351, ""sizes"": [1, 2, 2, 1]}, {""t"": 401, ""sizes"": [1, 2, 2, 2]}, {""t"": 451, ""sizes"": [1, 2, 2, 1]}, {""t"": 501, ""sizes"": [1, 1, 2, 2]}, {""t"": 551, ""sizes"": [1, 2, 1, 1]}, {""t"": 601, ""sizes"": [1, 2, 2]}, {""t"": 651, ""sizes"": [1, 1]}, {""t"": 701, ""sizes"": [1, 2, 2, 2]}, {""t"": 751, ""sizes"": [2, 1, 1]}, {""t"": 801, ""sizes"": [1, 2, 2]}, {""t"": 851, ""sizes"": [1, 2, 2, 1]}, {""t"": 901, ""sizes"": [1, 2, 2]}, {""t"": 951, ""sizes"": [1, 2, 2, 1]}]","[1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1]",Imitate
beta_5.00,ER_k4,ImitationStrategy,0.031819999999999994,0.6,0.022720000000000008,False,,1000,1000,"[{""t"": 1, ""sizes"": [1, 46, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1]}, {""t"": 101, ""sizes"": [1, 1]}, {""t"": 151, ""sizes"": [3, 1]}, {""t"": 201, ""sizes"": [3, 1]}, {""t"": 251, ""sizes"": [1, 1, 1]}, {""t"": 301, ""sizes"": [3, 1]}, {""t"": 351, ""sizes"": [3, 1]}, {""t"": 401, ""sizes"": [3, 1]}, {""t"": 451, ""sizes"": [3, 1]}, {""t"": 501, ""sizes"": [3, 1]}, {""t"": 551, ""sizes"": [1]}, {""t"": 601, ""sizes"": [1]}, {""t"": 651, ""sizes"": [1, 1]}, {""t"": 701, ""sizes"": [3, 1]}, {""t"": 751, ""sizes"": [3, 1]}, {""t"": 801, ""sizes"": [1, 1, 1]}, {""t"": 851, ""sizes"": [3, 1]}, {""t"": 901, ""sizes"": [3, 1]}, {""t"": 951, ""sizes"": [3, 1]}]","[3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 3, 1, 3, 1, 3, 1]",Imitate
beta_5.00,ER_k4,ImitationStrategy,0.04144,0.9,0.02870000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [41, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [2, 3]}, {""t"": 101, ""sizes"": [2, 3]}, {""t"": 151, ""sizes"": [2, 3]}, {""t"": 201, ""sizes"": [1, 3]}, {""t"": 251, ""sizes"": [1]}, {""t"": 301, ""sizes"": [3]}, {""t"": 351, ""sizes"": [2, 3]}, {""t"": 401, ""sizes"": [2, 3]}, {""t"": 451, ""sizes"": [2, 3]}, {""t"": 501, ""sizes"": [1, 3]}, {""t"": 551, ""sizes"": [3]}, {""t"": 601, ""sizes"": [3]}, {""t"": 651, ""sizes"": [2, 3]}, {""t"": 701, ""sizes"": [2, 3]}, {""t"": 751, ""sizes"": [2, 3]}, {""t"": 801, ""sizes"": [1, 1]}, {""t"": 851, ""sizes"": [3]}, {""t"": 901, ""sizes"": [3]}, {""t"": 951, ""sizes"": [2, 3]}]","[1, 3, 3, 3, 2, 3, 2, 3, 2, 3, 1, 1, 3, 3, 2, 3]",Imitate
beta_5.00,ER_k4,ImitationStrategy,0.01,0.0,0.01,False,,1000,1000,"[{""t"": 1, ""sizes"": [4, 34, 2, 1, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [1]}, {""t"": 201, ""sizes"": [1]}, {""t"": 251, ""sizes"": [1]}, {""t"": 301, ""sizes"": [1]}, {""t"": 351, ""sizes"": [1]}, {""t"": 401, ""sizes"": [1]}, {""t"": 451, ""sizes"": [1]}, {""t"": 501, ""sizes"": [1]}, {""t"": 551, ""sizes"": [1]}, {""t"": 601, ""sizes"": [1]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [1]}, {""t"": 751, ""sizes"": [1]}, {""t"": 801, ""sizes"": [1]}, {""t"": 851, ""sizes"": [1]}, {""t"": 901, ""sizes"": [1]}, {""t"": 951, ""sizes"": [1]}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Imitate
beta_5.00,ER_k4,ImitationStrategy,0.021680000000000005,0.7,0.015,False,,1000,1000,"[{""t"": 1, ""sizes"": [36, 3, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 2]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [1, 2]}, {""t"": 201, ""sizes"": [1, 2]}, {""t"": 251, ""sizes"": [1]}, {""t"": 301, ""sizes"": [1, 2]}, {""t"": 351, ""sizes"": [1, 2]}, {""t"": 401, ""sizes"": [1]}, {""t"": 451, ""sizes"": [1, 2]}, {""t"": 501, ""sizes"": [1, 2]}, {""t"": 551, ""sizes"": [1]}, {""t"": 601, ""sizes"": [1, 2]}, {""t"": 651, ""sizes"": [1, 2]}, {""t"": 701, ""sizes"": [1]}, {""t"": 751, ""sizes"": [1, 2]}, {""t"": 801, ""sizes"": [1, 2]}, {""t"": 851, ""sizes"": [1]}, {""t"": 901, ""sizes"": [1, 2]}, {""t"": 951, ""sizes"": [1, 2]}]","[1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2]",Imitate
beta_5.00,ER_k4,ImitationStrategy,0.18076923076923082,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [3, 24, 3, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1]}]",[],Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.16297999999999999,2.818085248085248,0.05558000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [40, 4, 1, 5, 3, 3, 2, 1]}, {""t"": 51, ""sizes"": [1, 4, 3, 3, 7, 2, 4, 3]}, {""t"": 101, ""sizes"": [3, 1, 3, 5, 1]}, {""t"": 151, ""sizes"": [5, 3, 3, 4]}, {""t"": 201, ""sizes"": [3, 1, 1, 3, 4, 2]}, {""t"": 251, ""sizes"": [3, 5, 2]}, {""t"": 301, ""sizes"": [4, 3, 3, 4, 2, 3]}, {""t"": 351, ""sizes"": [3, 6, 3, 4]}, {""t"": 401, ""sizes"": [4, 3, 3, 7, 1, 3]}, {""t"": 451, ""sizes"": [3, 7, 3, 3]}, {""t"": 501, ""sizes"": [1, 6, 3, 1, 1, 4, 2]}, {""t"": 551, ""sizes"": [3, 5, 3, 4]}, {""t"": 601, ""sizes"": [4, 3, 3, 5, 2, 3]}, {""t"": 651, ""sizes"": [3, 1, 3]}, {""t"": 701, ""sizes"": [6, 3, 3, 4, 1]}, {""t"": 751, ""sizes"": [3, 1, 3, 4]}, {""t"": 801, ""sizes"": [3, 7, 2, 2]}, {""t"": 851, ""sizes"": [3, 7, 1, 3, 4]}, {""t"": 901, ""sizes"": [3, 5, 3, 4, 2]}, {""t"": 951, ""sizes"": [3, 5, 3, 3, 4]}]","[1, 6, 3, 1, 1, 4, 2, 3, 5, 3, 4, 4, 3, 3, 5, 2, 3, 3, 1, 3, 6, 3, 3, 4, 1, 3, 1, 3, 4, 3, 7, 2, 2, 3, 7, 1, 3, 4, 3, 5, 3, 4, 2, 3, 5, 3, 3, 4]",Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.09474,3.7,0.05644000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [1, 11, 1, 8, 8, 12, 1, 4, 3]}, {""t"": 51, ""sizes"": [7, 5]}, {""t"": 101, ""sizes"": [4]}, {""t"": 151, ""sizes"": [6, 5]}, {""t"": 201, ""sizes"": [6, 3]}, {""t"": 251, ""sizes"": [6, 5]}, {""t"": 301, ""sizes"": [4]}, {""t"": 351, ""sizes"": [6, 5]}, {""t"": 401, ""sizes"": [5, 4]}, {""t"": 451, ""sizes"": [5, 5]}, {""t"": 501, ""sizes"": [7, 5]}, {""t"": 551, ""sizes"": [6, 5]}, {""t"": 601, ""sizes"": [7, 5]}, {""t"": 651, ""sizes"": [4]}, {""t"": 701, ""sizes"": [6, 5]}, {""t"": 751, ""sizes"": [6, 3]}, {""t"": 801, ""sizes"": [6, 5]}, {""t"": 851, ""sizes"": [4]}, {""t"": 901, ""sizes"": [6, 5]}, {""t"": 951, ""sizes"": [5, 4]}]","[7, 5, 6, 5, 7, 5, 4, 6, 5, 6, 3, 6, 5, 4, 6, 5, 5, 4]",Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.07852,1.1466666666666667,0.04264,False,,1000,1000,"[{""t"": 1, ""sizes"": [2, 1, 5, 22, 6, 4, 1, 1, 1, 1, 1, 1, 1, 3]}, {""t"": 51, ""sizes"": [1, 3]}, {""t"": 101, ""sizes"": [2, 2]}, {""t"": 151, ""sizes"": [2, 2, 2, 2]}, {""t"": 201, ""sizes"": [6, 2, 2, 2]}, {""t"": 251, ""sizes"": [2, 2, 1, 2]}, {""t"": 301, ""sizes"": [5, 2]}, {""t"": 351, ""sizes"": [4, 2]}, {""t"": 401, ""sizes"": [5, 2]}, {""t"": 451, ""sizes"": [6, 2, 2, 2]}, {""t"": 501, ""sizes"": [6, 2, 2]}, {""t"": 551, ""sizes"": [6, 2, 1, 2]}, {""t"": 601, ""sizes"": [3, 2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [2, 2, 2]}, {""t"": 751, ""sizes"": [6, 2, 2, 2]}, {""t"": 801, ""sizes"": [2, 2, 2, 2]}, {""t"": 851, ""sizes"": [5, 1, 2]}, {""t"": 901, ""sizes"": [4, 2, 2]}, {""t"": 951, ""sizes"": [5]}]","[6, 2, 2, 6, 2, 1, 2, 3, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2, 2, 5, 1, 2, 4, 2, 2, 5]",Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.25625000000000003,,,True,allD,24,24,"[{""t"": 1, ""sizes"": [27, 11, 1, 3, 1, 1, 1, 1, 4]}]",[],Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.12288,2.4348268398268402,0.03818,False,,1000,1000,"[{""t"": 1, ""sizes"": [3, 9, 1, 1, 3, 27, 1, 3, 1, 4, 2]}, {""t"": 51, ""sizes"": [3, 1, 4, 2, 2, 3, 3]}, {""t"": 101, ""sizes"": [1, 4]}, {""t"": 151, ""sizes"": [1, 4, 2, 3, 4, 2]}, {""t"": 201, ""sizes"": [3, 4, 2, 3, 4]}, {""t"": 251, ""sizes"": [2, 3, 2]}, {""t"": 301, ""sizes"": [1, 4, 3, 4, 2]}, {""t"": 351, ""sizes"": [3, 4, 2, 3, 3]}, {""t"": 401, ""sizes"": [4, 2, 1, 4]}, {""t"": 451, ""sizes"": [3, 2, 3, 3, 2]}, {""t"": 501, ""sizes"": [3, 4, 3, 2, 2]}, {""t"": 551, ""sizes"": [3, 4, 2, 2]}, {""t"": 601, ""sizes"": [3, 4, 2, 3, 3]}, {""t"": 651, ""sizes"": [3, 4]}, {""t"": 701, ""sizes"": [1, 4, 2, 1, 4, 2]}, {""t"": 751, ""sizes"": [3, 4, 2, 3, 4]}, {""t"": 801, ""sizes"": [2, 3, 3, 2]}, {""t"": 851, ""sizes"": [1, 4, 4, 2]}, {""t"": 901, ""sizes"": [3, 4, 2, 3, 3]}, {""t"": 951, ""sizes"": [4, 2, 3, 4]}]","[3, 4, 3, 2, 2, 3, 4, 2, 2, 3, 4, 2, 3, 3, 3, 4, 1, 4, 2, 1, 4, 2, 3, 4, 2, 3, 4, 2, 3, 3, 2, 1, 4, 4, 2, 3, 4, 2, 3, 3, 4, 2, 3, 4]",Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.19615384615384615,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [7, 12, 1, 1, 15, 1, 1, 1, 1, 3, 1, 3]}]",[],Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.2442857142857143,,,True,allD,35,35,"[{""t"": 1, ""sizes"": [7, 3, 6, 5, 2, 1, 1, 1, 22, 5, 2]}]",[],Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.24,,,True,allD,2,2,"[{""t"": 1, ""sizes"": [13, 2, 5, 2, 3, 7, 6, 10]}]",[],Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.2753846153846154,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [2, 14, 3, 7, 7, 10, 6]}]",[],Imitate
beta_5.00,WS_k4_p0.1,ImitationStrategy,0.23576000000000003,2.77700933337762,0.05366000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [3, 3, 2, 1, 2, 1, 3, 6, 1, 23, 2, 6]}, {""t"": 51, ""sizes"": [2, 3, 2, 3, 4, 4, 3, 2, 2, 3]}, {""t"": 101, ""sizes"": [3, 2, 1]}, {""t"": 151, ""sizes"": [3, 2, 3, 4, 4, 6, 2, 2, 3]}, {""t"": 201, ""sizes"": [1, 3, 2, 3, 3, 2, 6, 2, 1]}, {""t"": 251, ""sizes"": [2, 3, 1, 3, 4, 6, 3]}, {""t"": 301, ""sizes"": [3, 4, 3, 3, 4]}, {""t"": 351, ""sizes"": [2, 1, 2, 3, 4, 4, 6, 2, 3]}, {""t"": 401, ""sizes"": [2, 3, 2, 3, 3, 4, 6, 2, 2, 1]}, {""t"": 451, ""sizes"": [3, 3, 3, 3, 6, 2, 3]}, {""t"": 501, ""sizes"": [2, 3, 3, 4, 4, 6, 2, 3]}, {""t"": 551, ""sizes"": [2, 3, 2, 3, 4, 4, 6, 2, 3]}, {""t"": 601, ""sizes"": [2, 3, 2, 3, 4, 4, 3, 2, 2, 3]}, {""t"": 651, ""sizes"": [3, 2, 1]}, {""t"": 701, ""sizes"": [3, 2, 3, 4, 4, 6, 2, 2, 3]}, {""t"": 751, ""sizes"": [1, 3, 2, 3, 3, 2, 6, 2, 1]}, {""t"": 801, ""sizes"": [2, 3, 1, 3, 4, 6, 3]}, {""t"": 851, ""sizes"": [3, 4, 3, 3, 4]}, {""t"": 901, ""sizes"": [2, 1, 2, 3, 4, 4, 6, 2, 3]}, {""t"": 951, ""sizes"": [2, 3, 2, 3, 3, 4, 6, 2, 2, 1]}]","[2, 3, 3, 4, 4, 6, 2, 3, 2, 3, 2, 3, 4, 4, 6, 2, 3, 2, 3, 2, 3, 4, 4, 3, 2, 2, 3, 3, 2, 1, 3, 2, 3, 4, 4, 6, 2, 2, 3, 1, 3, 2, 3, 3, 2, 6, 2, 1, 2, 3, 1, 3, 4, 6, 3, 3, 4, 3, 3, 4, 2, 1, 2, 3, 4, 4, 6, 2, 3, 2, 3, 2, 3, 3, 4, 6, 2, 2, 1]",Imitate
